cred_loan_id,cred_prop_id,transaction_id,loan_id,property_id,occupancy,occupancy_date,size,size_units,statement_beginning_date,statement_ending_date,statement_type,data_type,category_code,occupied_units,using_full_occupancy,amount_per_occupied_unit
103269,348828,BMARK 2019-B12,30503286,19-1,0.99,2024-12-31,94820.0,sf,2024-01-01,2024-12-31,NOR,AN,400PROFESS,93871,False,0.06
46528,270418,BX 2021-RISE,10231703,HRR-15,0.9594,2024-09-30,271.0,units,2023-10-01,2024-09-30,NOR,TR,010GROSRNT,259,False,20986.48
420033,774463,SCG 2024-MSP,656121045,1-3,0.757,2024-04-15,253,units,2024-02-01,2024-04-15,NOR,UB,090OTHDREV,191,False,568.75
413411,753321,ARCLO 2021-FL4,682991,113-1,,,312,units,2023-11-01,2024-10-31,NOR,TR,330UTILITI,312,True,950.38
60176,401603,FREMF 2022-K143,30320938,2-1,0.97,2024-09-30,472.0,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,457,False,1998.85
131933,196921,FREMF 2020-K1518,30318865,16-1,0.96,2024-09-30,158,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,151,False,1021.44
129625,370781,MSBAM 2015-C27,1544803,4-40,0.791,2024-12-31,242.0,units,2024-01-01,2024-12-31,NOR,AN,410GENERAL,191,False,18.79
53143,427710,CGCMT 2016-C1,304101587,28-1,1,2023-09-30,67149.0,sf,2023-01-01,2023-12-31,NOR,AN,030BASERNT,67149,False,15.54
206933,65284,MSBAM 2015-C21,10096324,14-1,1,2022-03-31,170647.0,sf,2024-01-01,2024-09-30,NOR,YTD,340REPAIRS,170647,False,0.27
148674,356612,CGCMT 2018-B2,30299262,5-A-3-2,0.97,2023-12-31,681,units,2023-01-01,2023-12-31,NOR,AN,440OTHEREX,660,False,0.00
149551,114091,RCMF 2022-FL8,10231457,4-1,0.918,2024-12-31,244,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,223,False,6089.69
214909,173634,UBSCM 2017-C1,307880017,17-1,0.9743,2024-12-31,124745.0,sf,2024-01-01,2024-12-31,NOR,AN,410GENERAL,121539,False,1.44
148674,160729,CGCMT 2018-B2,30299262,5-A-3-16,0.93,2024-06-30,384,units,2023-07-01,2024-06-30,NOR,TR,330UTILITI,357,False,46.02
148674,117329,CGCMT 2018-B2,30299262,5-A-3-24,0.86,2023-12-31,598,units,2023-01-01,2023-12-31,NOR,AN,380PAYROLL,514,False,148.80
415711,757550,RCMT 2022-FL8,10231457,4-1,0.918,2024-12-31,244,units,2024-01-01,2024-12-31,NOR,AN,410GENERAL,223,False,416.16
172608,124897,BMARK 2019-B9,321371012,12-1,0.7202,2024-06-30,136.0,units,2023-10-01,2024-09-30,NOR,TR,300OTHDEPT,97,False,6320.75
47790,37878,BANK 2019-BNK22,453012193,14-4,0.9896,2024-12-31,171621,sf,2024-01-01,2024-12-31,NOR,AN,490LEASING,169836,False,0.17
113781,253461,CGCMT 2019-C7,28002330,45-1,1,2023-04-25,63548.0,sf,2024-01-01,2024-06-30,NOR,YTD,310RETAXES,63548,False,0.87
111914,182285,GSMS 2020-DUNE,10208732,G-17,0.7526,2021-06-30,103,units,2023-10-01,2024-09-30,NOR,TR,160OTHERIN,77,False,1010.66
142181,270333,WFCM 2017-C38,883100724,11-10,1,2023-06-30,9100.0,sf,2024-01-01,2024-12-31,NOR,AN,370MANAGEM,9100,False,0.25
129625,305512,MSBAM 2015-C27,1544803,4-103,0.959,2024-12-31,181.0,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,173,False,1334.85
85650,194831,ACAM 2019-FL1,323031011,11-1,0.622,2024-09-30,223113.0,sf,2023-10-01,2024-09-30,NOR,TR,410GENERAL,138776,False,3.31
71740,280959,BBCMS 2019-C5,10203267,12-1,0.9997,2024-12-31,179864.0,sf,2024-01-01,2024-12-31,NOR,AN,410GENERAL,179810,False,0.18
422212,777166,ELMCL 2024-GTWY,30511161,1-C-1-3,,,306406,sf,2023-10-01,2024-09-30,NOR,TR,030BASERNT,306406,True,168.07
318621,548331,CGCMT 2023-PRM3,11158352,A-1-38,0.9464,2024-09-30,486.0,units,2024-01-01,2024-09-30,NOR,YTD,390MARKETI,459,False,29.84
129625,426522,MSBAM 2015-C27,1544803,4-55,0.7918,2024-12-31,195.0,units,2024-01-01,2024-12-31,NOR,AN,380PAYROLL,154,False,1113.79
196120,382844,AREIT 2022-CRE6,21072003,10,0.77,2023-06-30,100,units,2022-07-01,2023-06-30,NOR,AN,390MARKETI,77,False,873.00
209967,206837,JPMBB 2015-C32,203281002,5-68,0.9644,2024-12-31,177.0,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,170,False,3119.96
137037,390048,GSMS 2020-GC45,30530010,28-1,0.0,2023-12-31,108532.0,sf,2024-01-01,2024-12-31,NOR,AN,500TENANTI,108532.0,True,0.01
166721,136845,MSC 2017-HR2,695100857,27-1,0.9496,2024-09-30,23083.0,sf,2024-01-01,2024-12-31,NOR,AN,040EXPREMB,21919,False,23.60
209967,336948,JPMBB 2015-C32,203281002,5-22,0.9743,2024-12-31,419.0,units,2024-01-01,2024-12-31,NOR,AN,030BASERNT,408,False,1731.51
209967,34772,JPMBB 2015-C32,203281002,5-27,0.9286,2024-12-31,369.0,units,2024-01-01,2024-12-31,NOR,AN,030BASERNT,342,False,1847.16
318198,547055,ACREC 2023-FL2,330180246,6,0.95,2024-09-30,285.0,units,2024-01-01,2024-12-31,NOR,AN,400PROFESS,270,False,2.08
209967,232209,JPMBB 2015-C32,203281002,5-39,0.9714,2024-12-31,167,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,162,False,292.19
191750,171393,BANK 2017-BNK5,410939090,51-1,0.7185,2024-12-31,1001.0,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,719,False,25.74
196751,428755,BANK 2019-BNK23,453012260,17-4,0.9896,2024-12-31,171621.0,sf,2024-01-01,2024-12-31,NOR,AN,320PROPINS,169836,False,0.19
20832,278469,CGCMT 2019-C7,695101221,33-2,0.796,2019-12-19,45090.0,sf,2019-11-08,2019-12-19,NOR,UB,340REPAIRS,35891,False,1.77
413303,753172,ARCLO 2021-FL4,310477,17-1,,,132,units,2024-01-01,2024-12-31,NOR,TR,310RETAXES,132,True,2261.56
8789,320259,CGCMT 2018-B2,30314128,1-A-1-23,0.95,2022-09-30,374.0,units,2021-10-01,2022-09-30,NOR,AN,160OTHERIN,355,False,181.06
186434,374197,FREMF 2017-K1503,10172122,1-2,0.9421,2024-12-31,760.0,units,2024-01-01,2024-12-31,NOR,AN,020VACANCY,715,False,-1777.24
105414,400291,FRESB 2021-SB93,507032632,38-1,0.964,2023-12-31,28,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,26,False,802.41
68251,145855,BMARK 2019-B9,321371015,15-1,0.8377,2024-09-30,510.0,units,2024-01-01,2024-09-30,NOR,YTD,330UTILITI,427,False,73.89
46167,186128,CGCMT 2018-C6,304102112,28-1,1,2023-09-30,114466.0,sf,2023-01-01,2023-12-31,NOR,AN,160OTHERIN,114466,False,0.00
209967,208892,JPMBB 2015-C32,203281002,5-91,0.8922,2024-12-31,267.0,units,2024-01-01,2024-12-31,NOR,AN,410GENERAL,238,False,8.36
189384,189658,CGCMT 2019-GC43,322660009,9-14,1,2023-09-30,40662.0,sf,2024-01-01,2024-09-30,NOR,YTD,040EXPREMB,40662,False,4.12
178346,152355,WFCM 2015-P2,28000803,25-1,0.9056,2024-12-31,180,units,2024-01-01,2024-12-31,NOR,AN,020VACANCY,163,False,-1643.40
13510,75920,FREMF 2020-KJ30,499492358,11-1,0.94,2024-12-31,760.0,units,2024-01-01,2024-12-31,NOR,AN,400PROFESS,714,False,158.38
148674,272577,CGCMT 2018-B2,30299262,5-A-3-18,0.92,2023-12-31,467,units,2023-01-01,2023-12-31,NOR,AN,020VACANCY,429,False,-48.14
8811,311749,FREMF 2016-KS06,306631016,16-1,0.9368,2024-12-31,190.0,units,2024-01-01,2024-12-31,NOR,AN,420ROOMS,177,False,152.99
148674,349794,CGCMT 2018-B2,30299262,5-A-3-3,0.88,2023-12-31,709,units,2023-01-01,2023-12-31,NOR,AN,310RETAXES,623,False,284.68
413409,753319,ARCLO 2021-FL4,560893,124-1,,,332,units,2023-01-01,2024-12-31,NOR,TR,340REPAIRS,332,True,674.91
92291,219911,BMARK 2019-B9,321371003,3-1,0.9105,2023-12-31,605767.0,sf,2023-01-01,2023-12-31,NOR,AN,150PARKING,551550,False,0.01
96432,376294,BRSP 2021-FL1,10228724,40-1,0.9282,2024-12-31,209.0,units,2024-01-01,2024-12-31,NOR,AN,320PROPINS,193,False,403.77
148674,369649,CGCMT 2018-B2,30299262,5-A-3-15,0.84,2023-12-31,585,units,2023-01-01,2023-12-31,NOR,AN,010GROSRNT,491,False,2208.54
194142,130871,FREMF 2021-K742,30319677,19-1,0.0,2023-12-31,91.0,units,2024-01-01,2024-12-31,NOR,AN,440OTHEREX,91.0,True,0.00
163683,335854,CGCMT 2018-C6,320930019,19-1,0.6603,2023-12-31,115,units,2023-01-01,2023-12-31,NOR,AN,160OTHERIN,75,False,1025.55
143456,369542,MSBAM 2017-C34,300801674,6-15,0.7201,2024-12-31,334.0,units,2024-01-01,2024-12-31,NOR,AN,370MANAGEM,240,False,33.48
129625,279697,MSBAM 2015-C27,1544803,4-46,0.9153,2024-12-31,334.0,units,2024-01-01,2024-12-31,NOR,AN,380PAYROLL,305,False,927.28
109847,416122,MSBAM 2015-C21,10096318,8-9,0.9112,2024-09-30,409.0,units,2024-01-01,2024-09-30,NOR,YTD,510CAPEX,372,False,14.70
122317,126135,CSAIL 2017-CX10,10183055,12-1,0.9709,2024-09-30,103.0,units,2023-10-01,2024-09-30,NOR,TR,330UTILITI,100,False,551.96
166149,246914,BANK 2019-BNK16,310947706,22-1,0.9837,2024-12-31,165881,sf,2024-01-01,2024-12-31,NOR,AN,390MARKETI,163177,False,0.16
189384,141162,CGCMT 2019-GC43,322660009,9-28,1,2022-09-30,25576.0,sf,2022-01-01,2022-12-31,NOR,AN,500TENANTI,25576,False,0.28
318398,547597,BMARK 2023-B38,30321669,17-1,0.99,2023-12-31,136614.0,sf,2023-01-01,2023-12-31,NOR,AN,330UTILITI,135247,False,2.04
415711,757550,RCMT 2022-FL8,10231457,4-1,0.918,2024-12-31,244,units,2024-01-01,2024-12-31,NOR,AN,310RETAXES,223,False,770.41
57939,29212,CGCMT 2018-C6,304102098,5-1,0.5643,2024-09-30,353.0,units,2023-10-01,2024-09-30,NOR,TR,400PROFESS,199,False,82.21
129625,302108,MSBAM 2015-C27,1544803,4-95,0.759,2024-12-31,182.0,units,2024-01-01,2024-12-31,NOR,AN,370MANAGEM,138,False,190.06
168919,238147,FRESB 2022-SB100,504566326,122-1,1,2023-06-30,8,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,8,False,62.50
66082,408800,FREMF 2021-KJ34,508148987,48-1,0.921,2024-12-31,202.0,units,2024-01-01,2024-12-31,NOR,AN,410GENERAL,186,False,884.16
8789,34118,CGCMT 2018-B2,30314128,1-A-1-20,0.97,2022-09-30,524,units,2021-10-01,2022-09-30,NOR,AN,310RETAXES,508,False,177.08
46528,198542,BX 2021-RISE,10231703,HRR-2,0.9518,2024-09-30,664.0,units,2023-10-01,2024-09-30,NOR,TR,010GROSRNT,631,False,22043.13
148674,150747,CGCMT 2018-B2,30299262,5-A-3-13,0.91,2023-12-31,709,units,2023-01-01,2023-12-31,NOR,AN,400PROFESS,645,False,0.07
11224,164171,ACREC 2021-FL1,330182966,26,0.96,2024-12-31,350.0,units,2024-01-01,2024-12-31,NOR,AN,320PROPINS,336,False,835.43
143456,323491,MSBAM 2017-C34,300801674,6-4,0.997,2024-09-30,332.0,units,2024-01-01,2024-12-31,NOR,AN,030BASERNT,331,False,3103.42
103201,285442,BANK 2017-BNK9,300801705,38-1,0.8795,2024-12-31,307.0,units,2024-01-01,2024-12-31,NOR,AN,410GENERAL,270,False,201.64
209967,143041,JPMBB 2015-C32,203281002,5-51,0.8599,2024-12-31,207.0,units,2024-01-01,2024-12-31,NOR,AN,370MANAGEM,177,False,267.76
414493,755532,FREMF 2023-K754,30322079,4-1,0.92,2024-09-30,323,units,2024-01-01,2024-12-31,NOR,AN,400PROFESS,297,False,9.85
129625,197067,MSBAM 2015-C27,1544803,4-11,0.8933,2024-12-31,633.0,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,565,False,10.30
192293,72213,FRESB 2019-SB59,503001430,48-1,0.88,2024-12-31,33.0,units,2024-01-01,2024-12-31,NOR,AN,380PAYROLL,29,False,1814.12
129625,86443,MSBAM 2015-C27,1544803,4-105,0.8727,2024-12-31,111.0,units,2024-01-01,2024-12-31,NOR,AN,320PROPINS,96,False,10.98
46528,351486,BX 2021-RISE,10231703,HRR-3,0.9745,2024-09-30,510.0,units,2023-10-01,2024-09-30,NOR,TR,160OTHERIN,496,False,1865.21
148674,369649,CGCMT 2018-B2,30299262,5-A-3-15,0.96,2024-06-30,585,units,2023-07-01,2024-06-30,NOR,TR,310RETAXES,561,False,99.75
56954,244047,FREMF 2019-K101,10208194,8-1,0.925,2024-12-31,400.0,units,2024-01-01,2024-12-31,NOR,AN,370MANAGEM,370,False,467.26
145209,418807,CGCMT 2016-C1,695100655,22-1,0.8666,2024-06-30,334.0,units,2024-01-01,2024-06-30,NOR,YTD,380PAYROLL,289,False,6697.25
129625,217732,MSBAM 2015-C27,1544803,4-84,0.951,2024-12-31,192.0,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,182,False,41.80
46909,205891,FRESB 2018-SB53,502801751,191-1,0.9,2023-12-31,10.0,units,2024-01-01,2024-12-31,NOR,AN,370MANAGEM,9,False,1219.12
209045,377663,FRESB 2022-SB100,504551302,105-1,0.98,2024-12-31,17,units,2024-01-01,2024-12-31,NOR,AN,320PROPINS,16,False,3671.94
63850,403695,FREMF 2019-K88,30315776,7-1,0.91,2024-09-30,470.0,units,2024-01-01,2024-12-31,NOR,AN,010GROSRNT,427,False,22067.17
46528,191604,BX 2021-RISE,10231703,HRR-5,0.9515,2024-09-30,412.0,units,2023-10-01,2024-09-30,NOR,TR,150PARKING,392,False,206.22
122317,357233,CSAIL 2017-CX10,10183055,12-4,0.9898,2024-09-30,98,units,2023-10-01,2024-09-30,NOR,TR,020VACANCY,97,False,-400.20
61872,307586,FREMF 2017-K66,10177457,1-18,0.8766,2024-12-31,154.0,units,2024-01-01,2024-12-31,NOR,AN,320PROPINS,134,False,708.89
318621,548308,CGCMT 2023-PRM3,11158352,A-1-17,0.953,2024-09-30,722.0,units,2024-01-01,2024-09-30,NOR,YTD,310RETAXES,688,False,243.68
141450,358892,BANK 2019-BNK21,1957947,8-1,0.9321,2024-12-31,313580.0,sf,2024-01-01,2024-12-31,NOR,AN,390MARKETI,292287,False,0.00
69018,416347,MSC 2017-HR2,304101924,11-1,0.7513,2024-12-31,168.0,units,2024-01-01,2024-12-31,NOR,AN,410GENERAL,126,False,8005.52
163683,335854,CGCMT 2018-C6,320930019,19-1,0.6603,2023-12-31,115,units,2023-01-01,2023-12-31,NOR,AN,400PROFESS,75,False,479.95
19392,351300,FREMF 2020-K104,10210946,1-29,0.9562,2024-09-30,137.0,units,2024-01-01,2024-12-31,NOR,AN,310RETAXES,130,False,1382.02
414548,755587,FREMF 2023-KJ48,510664342,23-1,0.92,2024-12-31,240,units,2024-01-01,2024-12-31,NOR,AN,400PROFESS,220,False,32.00
68841,339063,BANK 2017-BNK7,1749807,17-1,0.9714,2024-12-31,140644.0,sf,2024-01-01,2024-12-31,NOR,AN,400PROFESS,136621,False,0.29
2776,70156,BACM 2017-BNK3,300801572,48-1,0.7864,2024-12-31,612.0,units,2024-01-01,2024-12-31,NOR,AN,390MARKETI,481,False,107.65
209967,236510,JPMBB 2015-C32,203281002,5-12,0.9663,2024-12-31,578.0,units,2024-01-01,2024-12-31,NOR,AN,410GENERAL,558,False,4.99
85599,357736,BRSP 2021-FL1,10226661,22-1,0.9537,2024-12-31,108,units,2024-01-01,2024-12-31,NOR,AN,330UTILITI,102,False,1571.45
129625,264083,MSBAM 2015-C27,1544803,4-88,0.9304,2024-12-31,148.0,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,137,False,316.82
413303,753172,ARCLO 2021-FL4,310477,17-1,,,132,units,2023-12-01,2024-11-30,NOR,TR,380PAYROLL,132,True,1637.82
414541,755580,FREMF 2023-KJ48,509687008,27-1,0.95,2024-12-31,340.0,units,2024-01-01,2024-12-31,NOR,AN,400PROFESS,323,False,51.11
22653,395045,FREMF 2020-KG04,324211025,25-1,0.9375,2024-12-31,48.0,units,2024-01-01,2024-12-31,NOR,AN,310RETAXES,45,False,3268.16
196120,382844,AREIT 2022-CRE6,21072003,10,0.89,2022-12-31,100,units,2022-01-01,2022-12-31,NOR,AN,440OTHEREX,89,False,0.00
203764,9600,FREMF 2019-K100,322711148,48-1,0.9568,2024-12-31,116.0,units,2024-01-01,2024-12-31,NOR,AN,310RETAXES,110,False,901.03
189384,11617,CGCMT 2019-GC43,322660009,9-10,1,2022-09-30,80967.0,sf,2022-01-01,2022-12-31,NOR,AN,410GENERAL,80967,False,0.04
159641,248531,HGI CRE 2021-FL1,11263696,31-1,0.9022,2024-12-31,90.0,units,2024-01-01,2024-12-31,NOR,AN,410GENERAL,81,False,600.18
53575,62999,FREMF 2019-K734,321691118,18-1,0.9511,2024-12-31,348.0,units,2024-01-01,2024-12-31,NOR,AN,020VACANCY,330,False,-1404.62
8789,194841,CGCMT 2018-B2,30314128,1-A-1-14,0.94,2022-09-30,528,units,2021-10-01,2022-09-30,NOR,AN,370MANAGEM,496,False,147.56
209967,200284,JPMBB 2015-C32,203281002,5-99,0.9566,2024-12-31,117.0,units,2024-01-01,2024-12-31,NOR,AN,320PROPINS,111,False,133.41
70551,190083,WFCM 2018-C45,310945061,2-1,0.7931,2024-12-31,595.0,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,471,False,333.62
113770,358598,FRESB 2021-SB88,504517597,30-1,0.9,2024-06-30,20.0,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,18,False,68.39
129625,225892,MSBAM 2015-C27,1544803,4-5,0.6173,2024-12-31,917.0,units,2024-01-01,2024-12-31,NOR,AN,320PROPINS,566,False,52.54
148674,402308,CGCMT 2018-B2,30299262,5-A-3-17,0.94,2024-06-30,629,units,2023-07-01,2024-06-30,NOR,TR,010GROSRNT,591,False,2441.90
129625,108179,MSBAM 2015-C27,1544803,4-72,0.9149,2024-12-31,263,units,2024-01-01,2024-12-31,NOR,AN,330UTILITI,240,False,144.43
148674,75697,CGCMT 2018-B2,30299262,5-A-3-12,0.89,2024-06-30,627,units,2023-07-01,2024-06-30,NOR,TR,010GROSRNT,558,False,2344.35
174848,305274,CGCMT 2019-GC43,322660004,4-1,1,2022-09-30,238926.0,sf,2024-01-01,2024-06-30,NOR,YTD,370MANAGEM,238926,False,1.96
209967,76964,JPMBB 2015-C32,203281002,5-103,0.959,2024-12-31,181.0,units,2024-01-01,2024-12-31,NOR,AN,320PROPINS,173,False,60.99
129625,91167,MSBAM 2015-C27,1544803,4-31,0.8866,2024-12-31,460.0,units,2024-01-01,2024-12-31,NOR,AN,440OTHEREX,407,False,52.81
78108,16471,FRESB 2018-SB47,503819689,124-1,0.96,2022-12-31,24.0,units,2024-01-01,2024-12-31,NOR,AN,390MARKETI,23,False,196.25
209967,163891,JPMBB 2015-C32,203281002,5-73,0.9279,2024-12-31,263,units,2024-01-01,2024-12-31,NOR,AN,440OTHEREX,244,False,96.44
318621,548344,CGCMT 2023-PRM3,11158352,A-1-9,0.9724,2024-09-30,733.0,units,2024-01-01,2024-09-30,NOR,YTD,310RETAXES,712,False,35.33
188518,24881,FREMF 2021-K742,30319671,13-1,0.96,2024-12-25,248.0,units,2024-01-01,2024-12-31,NOR,AN,150PARKING,238,False,340.00
217112,300250,FREMF 2017-K68,10181146,6-1,0.8899,2024-12-25,672.0,units,2024-01-01,2024-12-31,NOR,AN,310RETAXES,598,False,827.81
129625,333984,MSBAM 2015-C27,1544803,4-3,0.9462,2024-12-31,881.0,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,833,False,2626.68
8789,320259,CGCMT 2018-B2,30314128,1-A-1-23,0.95,2022-09-30,374.0,units,2021-10-01,2022-09-30,NOR,AN,010GROSRNT,355,False,1712.35
36041,358252,AREIT 2022-CRE6,21071213,7,0.91,2021-12-31,144802,sf,2022-01-01,2022-12-31,NOR,AN,160OTHERIN,131769,False,0.24
191173,49895,FREMF 2016-K53,305691038,38-1,0.9924,2024-12-31,264.0,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,261,False,360.34
20832,278469,CGCMT 2019-C7,695101221,33-2,0.9292,2023-12-31,45090.0,sf,2023-01-01,2023-12-31,NOR,AN,390MARKETI,41897,False,0.04
77269,169678,FRESB 2019-SB59,501814949,142-1,0.85,2024-12-31,20.0,units,2024-01-01,2024-12-31,NOR,AN,370MANAGEM,17,False,1033.66
185368,355927,FRESB 2022-SB94,507427076,42-1,0.92,2023-12-31,24.0,units,2024-01-01,2024-12-31,NOR,AN,310RETAXES,22,False,5884.43
422215,777259,ELMCL 2024-GTWY,30511164,1-HRR-1-3,,,306406,sf,2023-10-01,2024-09-30,NOR,TR,340REPAIRS,306406,True,2.01
148674,424327,CGCMT 2018-B2,30299262,5-A-3-11,0.97,2023-12-31,740,units,2023-01-01,2023-12-31,NOR,AN,310RETAXES,717,False,152.54
53143,427710,CGCMT 2016-C1,304101587,28-1,1,2023-09-30,67149.0,sf,2024-01-01,2024-09-30,NOR,YTD,310RETAXES,67149,False,2.87
8789,78077,CGCMT 2018-B2,30314128,1-A-1-18,0.91,2022-09-30,419,units,2021-10-01,2022-09-30,NOR,AN,010GROSRNT,381,False,2786.13
129625,370781,MSBAM 2015-C27,1544803,4-40,0.791,2024-12-31,242.0,units,2024-01-01,2024-12-31,NOR,AN,380PAYROLL,191,False,1452.77
214909,173634,UBSCM 2017-C1,307880017,17-1,0.9743,2024-12-31,124745.0,sf,2024-01-01,2024-12-31,NOR,AN,050PCTRENT,121539,False,0.44
163683,335854,CGCMT 2018-C6,320930019,19-1,0.6603,2023-12-31,115,units,2023-01-01,2023-12-31,NOR,AN,360FRANCHI,75,False,4075.97
172327,157222,FREMF 2020-KL06,10219639,D-FX-1,0.9393,2024-06-30,280.0,units,2024-01-01,2024-09-30,NOR,YTD,390MARKETI,263,False,134.67
413473,753399,ARCLO 2022-FL1,350940,66-1,,,126,units,2023-12-01,2024-11-30,NOR,TR,330UTILITI,126,True,2171.18
209967,23033,JPMBB 2015-C32,203281002,5-53,0.9369,2024-12-31,567,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,531,False,36.89
141446,178761,FRETE 2017-ML01,708485448,20-1,0.88,2024-12-31,112.0,units,2024-01-01,2024-12-31,NOR,AN,330UTILITI,98,False,502.59
82856,193175,WFRBS 2014-C20,310922835,3-1,0.9957,2024-09-30,229326.0,sf,2024-01-01,2024-09-30,NOR,YTD,510CAPEX,228339,False,0.11
129625,222150,MSBAM 2015-C27,1544803,4-9,0.9235,2024-12-31,697.0,units,2024-01-01,2024-12-31,NOR,AN,320PROPINS,643,False,30.65
48120,90098,CGCMT 2016-C1,407000624,2-46,1,2020-12-31,45353,sf,2021-01-01,2021-12-31,NOR,AN,030BASERNT,45353,False,2.39
209967,138647,JPMBB 2015-C32,203281002,5-72,0.9149,2024-12-31,154.0,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,140,False,193.34
53924,408197,BANK 2021-BNK31,310956258,22-1,0.7808,2024-12-31,603.0,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,470,False,24.81
105510,342501,MSBAM 2016-C29,300801457,14-2,0.7766,2024-12-31,800.0,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,621,False,42.30
415060,756327,FSRIALTO 2022-FL7,300572365,3-1,0.8897,2024-12-31,52,units,2024-01-01,2024-12-31,NOR,AN,020VACANCY,46,False,-21461.46
48120,206196,CGCMT 2016-C1,407000624,2-47,,,33271,sf,2016-01-05,2016-05-18,NOR,UB,030BASERNT,33271,True,2.79
129625,328536,MSBAM 2015-C27,1544803,4-56,0.956,2024-12-31,316.0,units,2024-01-01,2024-12-31,NOR,AN,380PAYROLL,302,False,868.09
318621,548342,CGCMT 2023-PRM3,11158352,A-1-7,0.926,2024-09-30,1110.0,units,2024-01-01,2024-09-30,NOR,YTD,310RETAXES,1027,False,23.75
209967,76964,JPMBB 2015-C32,203281002,5-103,0.959,2024-12-31,181.0,units,2024-01-01,2024-12-31,NOR,AN,310RETAXES,173,False,69.86
189384,237746,CGCMT 2019-GC43,322660009,9-8,1,2023-09-30,155799.0,sf,2023-01-01,2023-12-31,NOR,AN,030BASERNT,155799,False,4.19
404408,716140,FREMF 2024-K516,10251321,6-1,0.8723,2024-12-31,321.0,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,280,False,847.59
148674,419516,CGCMT 2018-B2,30299262,5-A-3-14,0.94,2024-06-30,616,units,2023-07-01,2024-06-30,NOR,TR,010GROSRNT,579,False,2682.91
166934,161257,FREMF 2017-K67,308731053,53-1,0.9906,2024-12-31,214,units,2024-01-01,2024-12-31,NOR,AN,030BASERNT,211,False,8101.98
189384,222351,CGCMT 2019-GC43,322660009,9-30,1,2023-09-30,21572.0,sf,2024-01-01,2024-09-30,NOR,YTD,040EXPREMB,21572,False,0.71
190003,322334,FREMF 2021-KF116,30319925,1-1,0.87,2024-09-30,748.0,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,650,False,1128.95
80034,23048,WFCM 2015-C31,310930600,15-1,0.9569,2024-12-31,115318.0,sf,2024-01-01,2024-12-31,NOR,AN,040EXPREMB,110347,False,7.06
142408,257816,CSAIL 2017-CX10,10183068,30-1,1,2022-09-30,11096,sf,2024-01-01,2024-09-30,NOR,YTD,030BASERNT,11096,False,35.11
129625,217041,MSBAM 2015-C27,1544803,4-61,0.7944,2024-12-31,212,units,2024-01-01,2024-12-31,NOR,AN,310RETAXES,168,False,353.98
82075,245445,BANK 2019-BNK16,410947454,54-1,0.9313,2024-12-31,123,units,2024-01-01,2024-12-31,NOR,AN,380PAYROLL,114,False,2435.45
146191,386067,RCMF 2022-FL8,10234144,8-1,0.8579,2024-12-31,197,units,2024-01-01,2024-12-31,NOR,AN,010GROSRNT,169,False,17327.28
209967,232209,JPMBB 2015-C32,203281002,5-39,0.9714,2024-12-31,167,units,2024-01-01,2024-12-31,NOR,AN,410GENERAL,162,False,41.00
209967,23033,JPMBB 2015-C32,203281002,5-53,0.9369,2024-12-31,567,units,2024-01-01,2024-12-31,NOR,AN,030BASERNT,531,False,878.37
96699,160472,CSAIL 2018-C14,307331087,22-1,0.8665,2024-12-31,1220,units,2024-01-01,2024-12-31,NOR,AN,310RETAXES,1057,False,349.67
148674,258193,CGCMT 2018-B2,30299262,5-A-3-26,0.88,2023-12-31,467,units,2023-01-01,2023-12-31,NOR,AN,010GROSRNT,410,False,2302.04
105046,392446,FREMF 2019-K89,321561016,16-1,0.7677,2024-12-31,198.0,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,152,False,1089.51
109847,300279,MSBAM 2015-C21,10096318,8-7,0.8832,2024-09-30,410.0,units,2024-01-01,2024-09-30,NOR,YTD,390MARKETI,362,False,0.41
60176,401603,FREMF 2022-K143,30320938,2-1,0.97,2024-09-30,472.0,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,457,False,258.21
91930,48835,FREMF 2019-K1513,322551104,4-1,0.8993,2024-12-31,268.0,units,2024-01-01,2024-12-31,NOR,AN,380PAYROLL,241,False,4393.51
